ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_Leng
20718,Beecher Falls - Beecher Falls,89,172,1,      0.00000000000
20719,Beecher Falls - Guildhall,89,183,2,  59194.10046740000
20720,Beecher Falls - Island Pond,89,177,3,  60296.49210070000
20721,Beecher Falls - Norton,89,173,4,  88223.61800290000
20722,Beecher Falls - Derby Center,89,175,5,  90544.15392149999
20723,Beecher Falls - Concord,89,196,6,  96771.60442459999
20724,Beecher Falls - Lyndonville,89,191,7,  97204.32735399999
20725,Beecher Falls - Newport,89,284,8,  98077.07428340000
20726,Beecher Falls - Lyndon,89,192,9,  99959.40031560000
20727,Beecher Falls - West Burke,89,186,10, 108517.85283700000
20728,Beecher Falls - Saint Johnsbury,89,201,11, 109921.98463000001
20729,Beecher Falls - Orleans,89,179,12, 111112.36490000000
20730,Beecher Falls - North Troy,89,176,13, 116606.59571199999
20731,Beecher Falls - Danville,89,206,14, 118747.31027500000
20732,Beecher Falls - Barton,89,181,15, 119722.91272600000
20733,Beecher Falls - Barnet,89,211,16, 124763.90517899999
20734,Beecher Falls - Lowell,89,182,17, 125768.79510900000
20735,Beecher Falls - Albany,89,189,18, 130512.43088200000
20736,Beecher Falls - Cabot,89,208,19, 134631.75549300000
20737,Beecher Falls - Marshfield,89,212,20, 139098.07707900001
20738,Beecher Falls - Hardwick,89,203,21, 142959.14627699999
20739,Beecher Falls - Wells River,89,221,22, 144901.29561299999
20740,Beecher Falls - Plainfield,89,218,23, 148566.94430300000
20741,Beecher Falls - Wolcott,89,199,24, 152071.28185100001
20742,Beecher Falls - Newbury,89,225,25, 152959.83837000001
20743,Beecher Falls - North Wolcott,89,194,26, 154538.81816200001
20744,Beecher Falls - Hyde Park,89,197,27, 156277.73083099999
20745,Beecher Falls - Morrisville,89,204,28, 160113.81769800000
20746,Beecher Falls - Johnson,89,195,29, 161126.02202000000
20747,Beecher Falls - Richford,89,178,30, 161165.40467200000
20748,Beecher Falls - Bradford,89,229,31, 161788.83871300000
20749,Beecher Falls - Montpelier,89,222,32, 165356.37656500001
20750,Beecher Falls - West Topsham,89,226,33, 169437.67410300000
20751,Beecher Falls - Fairlee,89,231,34, 173176.83340100001
20752,Beecher Falls - Stowe,89,210,35, 173833.27231000000
20753,Beecher Falls - Chelsea,89,230,36, 173901.03998400000
20754,Beecher Falls - Jeffersonville,89,198,37, 174460.47572600000
20755,Beecher Falls - Sheldon,89,187,38, 174903.35011400000
20756,Beecher Falls - Cambridge,89,200,39, 178435.03208999999
20757,Beecher Falls - Highgate Center,89,184,40, 180501.11741499999
20758,Beecher Falls - South Barre,89,227,41, 181423.58529799999
20759,Beecher Falls - Barre,89,224,42, 182024.47454900001
20760,Beecher Falls - Waterbury,89,220,43, 188393.12509799999
20761,Beecher Falls - Saint Albans,89,190,44, 190795.80366300000
20762,Beecher Falls - Fairfax,89,202,45, 191750.50078900001
20763,Beecher Falls - Jericho,89,213,46, 199467.88770200001
20764,Beecher Falls - Wilder,89,240,47, 204729.99796800001
20765,Beecher Falls - Enosburg Falls,89,180,48, 204752.41389000000
20766,Beecher Falls - Northfield,89,228,49, 205563.23107899999
20767,Beecher Falls - White River Junction,89,241,50, 206458.94621500000
20768,Beecher Falls - Richmond,89,219,51, 209061.27484999999
20769,Beecher Falls - Essex Junction,89,214,52, 209790.50741399999
20770,Beecher Falls - Milton,89,207,53, 210260.08921100001
20771,Beecher Falls - Winooski,89,215,54, 216538.67514400001
20772,Beecher Falls - Hartland,89,245,55, 218289.66751200001
20773,Beecher Falls - South Burlington,89,216,56, 219126.83251700000
20774,Beecher Falls - Burlington,89,217,57, 221719.01264400000
20775,Beecher Falls - East Randolph,89,234,58, 223440.97953600000
20776,Beecher Falls - Windsor,89,247,59, 224786.70832999999
20777,Beecher Falls - Shelburne,89,223,60, 229657.69017799999
20778,Beecher Falls - South Hero,89,209,61, 231457.85148799999
20779,Beecher Falls - Ascutney,89,251,62, 233375.58380299999
20780,Beecher Falls - Bethel,89,239,63, 236898.73520000000
20781,Beecher Falls - Grand Isle,89,205,64, 242830.47567499999
20782,Beecher Falls - Bristol,89,232,65, 247079.86823699999
20783,Beecher Falls - Randolph,89,235,66, 247871.03739899999
20784,Beecher Falls - Vergennes,89,233,67, 247978.39635299999
20785,Beecher Falls - North Hero,89,193,68, 252797.58884000001
20786,Beecher Falls - Hancock,89,237,69, 254026.25008800000
20787,Beecher Falls - Saxtons River,89,262,70, 263286.84493199998
20788,Beecher Falls - Grafton,89,261,71, 266274.84614799998
20789,Beecher Falls - Bellows Falls,89,260,72, 266378.22369800002
20790,Beecher Falls - North Westminster,89,263,73, 266735.30559399998
20791,Beecher Falls - Middlebury,89,236,74, 268221.50253400003
20792,Beecher Falls - Alburg,89,185,75, 272614.18617499998
20793,Beecher Falls - Chester,89,258,76, 273473.39801399998
20794,Beecher Falls - East Middlebury,89,238,77, 274800.37751399999
20795,Beecher Falls - Shoreham,89,242,78, 279624.24322100001
20796,Beecher Falls - Putney,89,269,79, 283872.90366800001
20797,Beecher Falls - Springfield,89,257,80, 283932.23152500001
20798,Beecher Falls - Rutland,89,248,81, 285214.24867900001
20799,Beecher Falls - Swanton,89,188,82, 285628.56496100000
20800,Beecher Falls - Brandon,89,243,83, 289550.82418000000
20801,Beecher Falls - Proctor,89,246,84, 291698.70056700002
20802,Beecher Falls - West Rutland,89,249,85, 292113.84278100001
20803,Beecher Falls - Perkinsville,89,253,86, 292927.77403799997
20804,Beecher Falls - Woodstock,89,244,87, 299946.04575599998
20805,Beecher Falls - Wallingford,89,254,88, 300814.67512299999
20806,Beecher Falls - Brattleboro,89,273,89, 301591.06703899999
20807,Beecher Falls - West Brattleboro,89,275,90, 301620.15648599999
20808,Beecher Falls - Castleton,89,250,91, 303982.14921900001
20809,Beecher Falls - Newfane,89,270,92, 310322.81015999999
20810,Beecher Falls - Ludlow,89,255,93, 311284.38485500001
20811,Beecher Falls - Fair Haven,89,252,94, 312630.78200299997
20812,Beecher Falls - Manchester Center,89,266,95, 321386.48280400003
20813,Beecher Falls - Poultney,89,256,96, 322618.89583200001
20814,Beecher Falls - Manchester,89,268,97, 324935.99427199998
20815,Beecher Falls - Wilmington,89,276,98, 326038.32557500002
20816,Beecher Falls - Westminster,89,265,99, 328665.39419500000
20817,Beecher Falls - Jamaica,89,267,100, 330542.28748300002
20818,Beecher Falls - Dorset,89,264,101, 331623.50868099998
20819,Beecher Falls - West Dover,89,272,102, 332980.39206400001
20820,Beecher Falls - Jacksonville,89,278,103, 333951.70242900000
20821,Beecher Falls - Arlington,89,271,104, 338415.62763200002
20822,Beecher Falls - West Pawlet,89,259,105, 340280.05872700003
20823,Beecher Falls - Shaftsbury,89,274,106, 345921.03185099998
20824,Beecher Falls - Readsboro,89,281,107, 346090.37732199999
20825,Beecher Falls - North Bennington,89,277,108, 354696.09868800000
20826,Beecher Falls - Bennington,89,280,109, 355016.46443800000
20827,Beecher Falls - Old Bennington,89,279,110, 355557.41962399997
20828,Beecher Falls - Pownal,89,283,111, 367406.80843400001
20829,Beecher Falls - Stamford,89,282,112, 376740.35460899997
20830,Norton - Norton,90,173,1,      0.00000000000
20831,Norton - Island Pond,90,177,2,  27927.12590220000
20832,Norton - Derby Center,90,175,3,  56488.49338580000
20833,Norton - Lyndonville,90,191,4,  63148.66681830000
20834,Norton - Newport,90,284,5,  64021.41374770000
20835,Norton - Lyndon,90,192,6,  65903.73977990000
20836,Norton - West Burke,90,186,7,  74462.19230130001
20837,Norton - Orleans,90,179,8,  77056.70436449999
20838,Norton - Saint Johnsbury,90,201,9,  77967.50145600000
20839,Norton - Guildhall,90,183,10,  79432.01195600000
20840,Norton - North Troy,90,176,11,  82550.93517630000
20841,Norton - Danville,90,206,12,  84691.64973900000
20842,Norton - Barton,90,181,13,  85667.25219040000
20843,Norton - Beecher Falls,90,172,14,  88223.61800290000
20844,Norton - Barnet,90,211,15,  90708.24464370000
20845,Norton - Concord,90,196,16,  91117.88166140000
20846,Norton - Lowell,90,182,17,  91713.13457359999
20847,Norton - Albany,90,189,18,  96456.77034600000
20848,Norton - Cabot,90,208,19, 100576.09495699999
20849,Norton - Marshfield,90,212,20, 105042.41654300000
20850,Norton - Hardwick,90,203,21, 108903.48574100000
20851,Norton - Wells River,90,221,22, 110845.63507700000
20852,Norton - Plainfield,90,218,23, 114511.28376799999
20853,Norton - Wolcott,90,199,24, 118015.62131600000
20854,Norton - Newbury,90,225,25, 118904.17783499999
20855,Norton - North Wolcott,90,194,26, 120483.15762600000
20856,Norton - Hyde Park,90,197,27, 122222.07029500000
20857,Norton - Morrisville,90,204,28, 126058.15716200000
20858,Norton - Johnson,90,195,29, 127070.36148399999
20859,Norton - Richford,90,178,30, 127109.74413700000
20860,Norton - Bradford,90,229,31, 127733.17817699999
20861,Norton - Montpelier,90,222,32, 131300.71602900000
20862,Norton - West Topsham,90,226,33, 135382.01356799999
20863,Norton - Stowe,90,210,34, 139777.61177399999
20864,Norton - Chelsea,90,230,35, 139845.37944799999
20865,Norton - Jeffersonville,90,198,36, 140404.81519100000
20866,Norton - Sheldon,90,187,37, 140847.68957900000
20867,Norton - Cambridge,90,200,38, 144379.37155499999
20868,Norton - Highgate Center,90,184,39, 146445.45688000001
20869,Norton - South Barre,90,227,40, 147367.92476200001
20870,Norton - Barre,90,224,41, 147968.81401400000
20871,Norton - Waterbury,90,220,42, 154337.46456200001
20872,Norton - Saint Albans,90,190,43, 156740.14312800000
20873,Norton - Fairfax,90,202,44, 157694.84025300000
20874,Norton - Jericho,90,213,45, 165412.22716600000
20875,Norton - Fairlee,90,231,46, 166163.42264700000
20876,Norton - Enosburg Falls,90,180,47, 170696.75335499999
20877,Norton - Northfield,90,228,48, 171507.57054399999
20878,Norton - Richmond,90,219,49, 175005.61431400001
20879,Norton - Essex Junction,90,214,50, 175734.84687800001
20880,Norton - Milton,90,207,51, 176204.42867600001
20881,Norton - White River Junction,90,241,52, 177978.36587700000
20882,Norton - Wilder,90,240,53, 179707.31412400000
20883,Norton - Winooski,90,215,54, 182483.01460900001
20884,Norton - Hartland,90,245,55, 184234.00697600000
20885,Norton - South Burlington,90,216,56, 185071.17198099999
20886,Norton - Burlington,90,217,57, 187663.35210900000
20887,Norton - East Randolph,90,234,58, 189385.31899999999
20888,Norton - Windsor,90,247,59, 190731.04779400001
20889,Norton - Shelburne,90,223,60, 195602.02964200001
20890,Norton - South Hero,90,209,61, 197402.19095300001
20891,Norton - Ascutney,90,251,62, 199319.92326800001
20892,Norton - Bethel,90,239,63, 202843.07466400001
20893,Norton - Grand Isle,90,205,64, 208774.81513999999
20894,Norton - Bristol,90,232,65, 213024.20770100001
20895,Norton - Randolph,90,235,66, 213815.37686300001
20896,Norton - Vergennes,90,233,67, 213922.73581700001
20897,Norton - North Hero,90,193,68, 218741.92830400000
20898,Norton - Hancock,90,237,69, 219970.58955199999
20899,Norton - Saxtons River,90,262,70, 229231.18439700000
20900,Norton - Grafton,90,261,71, 232219.18561300001
20901,Norton - Bellows Falls,90,260,72, 232322.56316300001
20902,Norton - North Westminster,90,263,73, 232679.64505799999
20903,Norton - Middlebury,90,236,74, 234165.84199799999
20904,Norton - Alburg,90,185,75, 238558.52563900000
20905,Norton - Chester,90,258,76, 239417.73747800000
20906,Norton - East Middlebury,90,238,77, 240744.71697800001
20907,Norton - Shoreham,90,242,78, 245568.58268500000
20908,Norton - Putney,90,269,79, 249817.24313200000
20909,Norton - Springfield,90,257,80, 249876.57098900000
20910,Norton - Rutland,90,248,81, 251158.58814300000
20911,Norton - Swanton,90,188,82, 251572.90442499999
20912,Norton - Brandon,90,243,83, 255495.16364399999
20913,Norton - Proctor,90,246,84, 257643.04003100001
20914,Norton - West Rutland,90,249,85, 258058.18224500000
20915,Norton - Perkinsville,90,253,86, 258872.11350199999
20916,Norton - Woodstock,90,244,87, 265890.38522100000
20917,Norton - Wallingford,90,254,88, 266759.01458700001
20918,Norton - Brattleboro,90,273,89, 267535.40650400001
20919,Norton - West Brattleboro,90,275,90, 267564.49595100002
20920,Norton - Castleton,90,250,91, 269926.48868299997
20921,Norton - Newfane,90,270,92, 276267.14962400001
20922,Norton - Ludlow,90,255,93, 277228.72431899997
20923,Norton - Fair Haven,90,252,94, 278575.12146800000
20924,Norton - Manchester Center,90,266,95, 287330.82226799999
20925,Norton - Poultney,90,256,96, 288563.23529600003
20926,Norton - Manchester,90,268,97, 290880.33373600000
20927,Norton - Wilmington,90,276,98, 291982.66503899998
20928,Norton - Jamaica,90,267,99, 296486.62694699998
20929,Norton - Westminster,90,265,100, 296593.43515700003
20930,Norton - Dorset,90,264,101, 297567.84814600000
20931,Norton - West Dover,90,272,102, 298924.73152799997
20932,Norton - Jacksonville,90,278,103, 299896.04189300002
20933,Norton - Arlington,90,271,104, 304359.96709599998
20934,Norton - West Pawlet,90,259,105, 306224.39819199999
20935,Norton - Shaftsbury,90,274,106, 311865.37131500000
20936,Norton - Readsboro,90,281,107, 312034.71678700001
20937,Norton - North Bennington,90,277,108, 320640.43815200002
20938,Norton - Bennington,90,280,109, 320960.80390200001
20939,Norton - Old Bennington,90,279,110, 321501.75908799999
20940,Norton - Pownal,90,283,111, 333351.14789800002
20941,Norton - Stamford,90,282,112, 342684.69407299999
20942,Derby Line - Derby Line,91,174,1,      0.00000000000
20943,Derby Center - Derby Center,92,175,1,      0.00000000000
20944,Derby Center - Newport,92,284,2,   7532.92036193000
20945,Derby Center - Orleans,92,179,3,  20568.21097870000
20946,Derby Center - North Troy,92,176,4,  26062.44179050000
20947,Derby Center - Barton,92,181,5,  29178.75880450000
20948,Derby Center - Island Pond,92,177,6,  30247.66182080000
20949,Derby Center - Lowell,92,182,7,  35224.64118780000
20950,Derby Center - Albany,92,189,8,  39968.27696020000
20951,Derby Center - West Burke,92,186,9,  50426.46226220000
20952,Derby Center - Norton,92,173,10,  56488.49338580000
20953,Derby Center - Lyndonville,92,191,11,  56522.15026160000
20954,Derby Center - Lyndon,92,192,12,  58078.50637760000
20955,Derby Center - Hyde Park,92,197,13,  65733.57690920000
20956,Derby Center - Morrisville,92,204,14,  69569.66377660001
20957,Derby Center - Saint Johnsbury,92,201,15,  70142.26805370000
20958,Derby Center - Johnson,92,195,16,  70581.86809810001
20959,Derby Center - Richford,92,178,17,  70621.25075080000
20960,Derby Center - Danville,92,206,18,  76866.41633670000
20961,Derby Center - North Wolcott,92,194,19,  80135.25879219999
20962,Derby Center - Guildhall,92,183,20,  81752.54787460000
20963,Derby Center - Wolcott,92,199,21,  82602.79510259999
20964,Derby Center - Barnet,92,211,22,  82883.01124140000
20965,Derby Center - Stowe,92,210,23,  83289.11838830000
20966,Derby Center - Concord,92,196,24,  83292.64825899999
20967,Derby Center - Jeffersonville,92,198,25,  83916.32180490000
20968,Derby Center - Sheldon,92,187,26,  84359.19619279999
20969,Derby Center - Cambridge,92,200,27,  87890.87816890000
20970,Derby Center - Highgate Center,92,184,28,  89956.96349390000
20971,Derby Center - Beecher Falls,92,172,29,  90544.15392149999
20972,Derby Center - Hardwick,92,203,30,  91714.93067690000
20973,Derby Center - Cabot,92,208,31,  92750.86155469999
20974,Derby Center - Marshfield,92,212,32,  97217.18314100000
20975,Derby Center - Waterbury,92,220,33,  97848.97117660000
20976,Derby Center - Saint Albans,92,190,34, 100251.64974199999
20977,Derby Center - Fairfax,92,202,35, 101206.34686700000
20978,Derby Center - Wells River,92,221,36, 103020.40167500000
20979,Derby Center - Plainfield,92,218,37, 106686.05036500000
20980,Derby Center - Jericho,92,213,38, 108923.73378000000
20981,Derby Center - Newbury,92,225,39, 111078.94443200000
20982,Derby Center - Enosburg Falls,92,180,40, 114208.25996900001
20983,Derby Center - Richmond,92,219,41, 118517.12092800000
20984,Derby Center - Essex Junction,92,214,42, 119246.35349199999
20985,Derby Center - Milton,92,207,43, 119715.93528999999
20986,Derby Center - Bradford,92,229,44, 119907.94477500000
20987,Derby Center - Montpelier,92,222,45, 123475.48262700000
20988,Derby Center - Barre,92,224,46, 125712.43826700000
20989,Derby Center - Winooski,92,215,47, 125994.52122300000
20990,Derby Center - South Barre,92,227,48, 126313.32751800001
20991,Derby Center - West Topsham,92,226,49, 127556.78016500000
20992,Derby Center - Northfield,92,228,50, 127892.89209400000
20993,Derby Center - South Burlington,92,216,51, 128582.67859500000
20994,Derby Center - Burlington,92,217,52, 131174.85872300001
20995,Derby Center - Chelsea,92,230,53, 132020.14604600001
20996,Derby Center - Shelburne,92,223,54, 139113.53625599999
20997,Derby Center - South Hero,92,209,55, 140913.69756700000
20998,Derby Center - East Randolph,92,234,56, 151951.64638500000
20999,Derby Center - Grand Isle,92,205,57, 152286.32175400000
21000,Derby Center - Bristol,92,232,58, 156535.71431499999
21001,Derby Center - Vergennes,92,233,59, 157434.24243099999
21002,Derby Center - Fairlee,92,231,60, 158338.18924499999
21003,Derby Center - North Hero,92,193,61, 162253.43491800001
21004,Derby Center - Bethel,92,239,62, 165409.40204900000
21005,Derby Center - Hancock,92,237,63, 165939.00898499999
21006,Derby Center - White River Junction,92,241,64, 170153.13247400001
21007,Derby Center - Wilder,92,240,65, 171882.08072200001
21008,Derby Center - Randolph,92,235,66, 176381.70424799999
21009,Derby Center - Hartland,92,245,67, 176408.77357399999
21010,Derby Center - Middlebury,92,236,68, 177677.34861200000
21011,Derby Center - Alburg,92,185,69, 182070.03225300001
21012,Derby Center - Windsor,92,247,70, 182905.81439200000
21013,Derby Center - East Middlebury,92,238,71, 184256.22359199999
21014,Derby Center - Shoreham,92,242,72, 189080.08929999999
21015,Derby Center - Ascutney,92,251,73, 191494.68986499999
21016,Derby Center - Swanton,92,188,74, 195084.41103900000
21017,Derby Center - Brandon,92,243,75, 201463.58307699999
21018,Derby Center - Rutland,92,248,76, 213724.91552800001
21019,Derby Center - Proctor,92,246,77, 218994.10217000000
21020,Derby Center - West Rutland,92,249,78, 220624.50962999999
21021,Derby Center - Saxtons River,92,262,79, 221405.95099400001
21022,Derby Center - Fair Haven,92,252,80, 223384.57458700001
21023,Derby Center - Grafton,92,261,81, 224393.95220999999
21024,Derby Center - Bellows Falls,92,260,82, 224497.32975999999
21025,Derby Center - North Westminster,92,263,83, 224854.41165600001
21026,Derby Center - Castleton,92,250,84, 227136.89132000000
21027,Derby Center - Woodstock,92,244,85, 228456.71260500001
21028,Derby Center - Wallingford,92,254,86, 229325.34197199999
21029,Derby Center - Chester,92,258,87, 231592.50407600001
21030,Derby Center - Poultney,92,256,88, 233372.68841500001
21031,Derby Center - Ludlow,92,255,89, 239795.05170400001
21032,Derby Center - Putney,92,269,90, 241992.00972999999
21033,Derby Center - Springfield,92,257,91, 242051.33758699999
21034,Derby Center - West Pawlet,92,259,92, 251033.85131100001
21035,Derby Center - Perkinsville,92,253,93, 251046.88010000001
21036,Derby Center - Brattleboro,92,273,94, 259710.17310099999
21037,Derby Center - West Brattleboro,92,275,95, 259739.26254800000
21038,Derby Center - Manchester Center,92,266,96, 264241.62064899999
21039,Derby Center - Manchester,92,268,97, 267405.11622600001
21040,Derby Center - Newfane,92,270,98, 268441.91622200003
21041,Derby Center - Dorset,92,264,99, 271534.22058999998
21042,Derby Center - Arlington,92,271,100, 280884.74958599999
21043,Derby Center - Wilmington,92,276,101, 284157.43163700000
21044,Derby Center - Shaftsbury,92,274,102, 288390.15380500001
21045,Derby Center - Jamaica,92,267,103, 288661.39354500000
21046,Derby Center - Westminster,92,265,104, 288768.20175399998
21047,Derby Center - West Dover,92,272,105, 291099.49812599999
21048,Derby Center - Jacksonville,92,278,106, 292070.80849099997
21049,Derby Center - North Bennington,92,277,107, 297165.22064199997
21050,Derby Center - Bennington,92,280,108, 301743.89767199999
21051,Derby Center - Old Bennington,92,279,109, 302284.85285800003
21052,Derby Center - Readsboro,92,281,110, 304209.48338400002
21053,Derby Center - Pownal,92,283,111, 314134.24166800000
21054,Derby Center - Stamford,92,282,112, 334521.59074299998
21055,North Troy - North Troy,93,176,1,      0.00000000000
21056,North Troy - Newport,93,284,2,  18529.52142860000
21057,North Troy - Derby Center,93,175,3,  26062.44179050000
21058,North Troy - Orleans,93,179,4,  32680.32371660000
21059,North Troy - Lowell,93,182,5,  35068.67573780000
21060,North Troy - Barton,93,181,6,  44338.29429070000
21061,North Troy - Albany,93,189,7,  55127.81244630000
21062,North Troy - Island Pond,93,177,8,  56310.10361130000
21063,North Troy - Hyde Park,93,197,9,  65577.61145919999
21064,North Troy - West Burke,93,186,10,  65585.99774840000
21065,North Troy - Morrisville,93,204,11,  69413.69832660000
21066,North Troy - Johnson,93,195,12,  70425.90264800000
21067,North Troy - Richford,93,178,13,  70465.28530079999
21068,North Troy - Lyndonville,93,191,14,  71681.68574780000
21069,North Troy - Lyndon,93,192,15,  73238.04186370000
21070,North Troy - North Wolcott,93,194,16,  79979.29334220001
21071,North Troy - Wolcott,93,199,17,  82446.82965260000
21072,North Troy - Norton,93,173,18,  82550.93517630000
21073,North Troy - Stowe,93,210,19,  83133.15293830000
21074,North Troy - Jeffersonville,93,198,20,  83760.35635479999
21075,North Troy - Sheldon,93,187,21,  84203.23074280001
21076,North Troy - Saint Johnsbury,93,201,22,  85301.80353980001
21077,North Troy - Cambridge,93,200,23,  87734.91271880000
21078,North Troy - Highgate Center,93,184,24,  89800.99804380001
21079,North Troy - Hardwick,93,203,25,  91558.96522690001
21080,North Troy - Danville,93,206,26,  92025.95182279999
21081,North Troy - Waterbury,93,220,27,  97693.00572659999
21082,North Troy - Barnet,93,211,28,  98042.54672750000
21083,North Troy - Concord,93,196,29,  98452.18374510000
21084,North Troy - Saint Albans,93,190,30, 100095.68429200001
21085,North Troy - Fairfax,93,202,31, 101050.38141700000
21086,North Troy - Guildhall,93,183,32, 107814.98966500000
21087,North Troy - Cabot,93,208,33, 107910.39704100000
21088,North Troy - Jericho,93,213,34, 108767.76833000001
21089,North Troy - Marshfield,93,212,35, 112376.71862699999
21090,North Troy - Enosburg Falls,93,180,36, 114052.29451900000
21091,North Troy - Beecher Falls,93,172,37, 116606.59571199999
21092,North Troy - Wells River,93,221,38, 118179.93716099999
21093,North Troy - Richmond,93,219,39, 118361.15547800000
21094,North Troy - Essex Junction,93,214,40, 119090.38804200001
21095,North Troy - Milton,93,207,41, 119559.96984000001
21096,North Troy - Plainfield,93,218,42, 121845.58585100000
21097,North Troy - Barre,93,224,43, 125556.47281700000
21098,North Troy - Winooski,93,215,44, 125838.55577300000
21099,North Troy - South Barre,93,227,45, 126157.36206800000
21100,North Troy - Newbury,93,225,46, 126238.47991800000
21101,North Troy - Northfield,93,228,47, 127736.92664400001
21102,North Troy - South Burlington,93,216,48, 128426.71314500000
21103,North Troy - Burlington,93,217,49, 131018.89327299999
21104,North Troy - Montpelier,93,222,50, 132806.48180300000
21105,North Troy - Chelsea,93,230,51, 133679.90738300001
21106,North Troy - Bradford,93,229,52, 135067.48026099999
21107,North Troy - Shelburne,93,223,53, 138957.57080600000
21108,North Troy - South Hero,93,209,54, 140757.73211700001
21109,North Troy - West Topsham,93,226,55, 142716.31565100001
21110,North Troy - East Randolph,93,234,56, 151795.68093500001
21111,North Troy - Grand Isle,93,205,57, 152130.35630399999
21112,North Troy - Bristol,93,232,58, 156379.74886500000
21113,North Troy - Vergennes,93,233,59, 157278.27698100000
21114,North Troy - North Hero,93,193,60, 162097.46946800000
21115,North Troy - Bethel,93,239,61, 165253.43659900001
21116,North Troy - Hancock,93,237,62, 165783.04353500000
21117,North Troy - Fairlee,93,231,63, 173497.72473099999
21118,North Troy - Randolph,93,235,64, 176225.73879800001
21119,North Troy - Middlebury,93,236,65, 177521.38316200001
21120,North Troy - Alburg,93,185,66, 181914.06680299999
21121,North Troy - East Middlebury,93,238,67, 184100.25814200001
21122,North Troy - White River Junction,93,241,68, 185312.66795999999
21123,North Troy - Wilder,93,240,69, 187041.61620799999
21124,North Troy - Shoreham,93,242,70, 188924.12385000000
21125,North Troy - Hartland,93,245,71, 191568.30906000000
21126,North Troy - Swanton,93,188,72, 194928.44558900001
21127,North Troy - Windsor,93,247,73, 198065.34987800001
21128,North Troy - Brandon,93,243,74, 201307.61762700000
21129,North Troy - Ascutney,93,251,75, 206654.22535100000
21130,North Troy - Rutland,93,248,76, 213568.95007799999
21131,North Troy - Proctor,93,246,77, 218838.13671900000
21132,North Troy - West Rutland,93,249,78, 220468.54418000000
21133,North Troy - Fair Haven,93,252,79, 223228.60913699999
21134,North Troy - Castleton,93,250,80, 226980.92587000001
21135,North Troy - Woodstock,93,244,81, 228300.74715499999
21136,North Troy - Wallingford,93,254,82, 229169.37652200001
21137,North Troy - Poultney,93,256,83, 233216.72296499999
21138,North Troy - Saxtons River,93,262,84, 236565.48647999999
21139,North Troy - Grafton,93,261,85, 239553.48769700000
21140,North Troy - Ludlow,93,255,86, 239639.08625399999
21141,North Troy - Bellows Falls,93,260,87, 239656.86524600000
21142,North Troy - North Westminster,93,263,88, 240013.94714199999
21143,North Troy - Chester,93,258,89, 246752.03956199999
21144,North Troy - West Pawlet,93,259,90, 250877.88586099999
21145,North Troy - Putney,93,269,91, 257151.54521600000
21146,North Troy - Springfield,93,257,92, 257210.87307300000
21147,North Troy - Perkinsville,93,253,93, 257850.93158000000
21148,North Troy - Manchester Center,93,266,94, 264085.65519899997
21149,North Troy - Manchester,93,268,95, 267249.15077599999
21150,North Troy - Dorset,93,264,96, 271378.25514000002
21151,North Troy - Brattleboro,93,273,97, 274869.70858799998
21152,North Troy - West Brattleboro,93,275,98, 274898.79803399998
21153,North Troy - Arlington,93,271,99, 280728.78413599997
21154,North Troy - Newfane,93,270,100, 283601.45170799998
21155,North Troy - Shaftsbury,93,274,101, 288234.18835499999
21156,North Troy - Jamaica,93,267,102, 292479.13248099998
21157,North Troy - North Bennington,93,277,103, 297009.25519200001
21158,North Troy - Wilmington,93,276,104, 299316.96712300001
21159,North Troy - Bennington,93,280,105, 301587.93222199997
21160,North Troy - Old Bennington,93,279,106, 302128.88740800001
21161,North Troy - Westminster,93,265,107, 303927.73723999999
21162,North Troy - West Dover,93,272,108, 306259.03361200000
21163,North Troy - Jacksonville,93,278,109, 307230.34397699998
21164,North Troy - Pownal,93,283,110, 313978.27621799998
21165,North Troy - Readsboro,93,281,111, 319369.01887000003
21166,North Troy - Stamford,93,282,112, 334365.62529300002
21167,Island Pond - Island Pond,94,177,1,      0.00000000000
21168,Island Pond - Norton,94,173,2,  27927.12590220000
21169,Island Pond - Derby Center,94,175,3,  30247.66182080000
21170,Island Pond - Lyndonville,94,191,4,  36907.83525330000
21171,Island Pond - Newport,94,284,5,  37780.58218270000
21172,Island Pond - Lyndon,94,192,6,  39662.90821490000
21173,Island Pond - West Burke,94,186,7,  48221.36073620000
21174,Island Pond - Orleans,94,179,8,  50815.87279950000
21175,Island Pond - Guildhall,94,183,9,  51504.88605380000
21176,Island Pond - Saint Johnsbury,94,201,10,  51726.66989100000
21177,Island Pond - North Troy,94,176,11,  56310.10361130000
21178,Island Pond - Danville,94,206,12,  58450.81817400000
21179,Island Pond - Barton,94,181,13,  59426.42062530000
21180,Island Pond - Beecher Falls,94,172,14,  60296.49210070000
21181,Island Pond - Barnet,94,211,15,  64467.41307870000
21182,Island Pond - Concord,94,196,16,  64877.05009630000
21183,Island Pond - Lowell,94,182,17,  65472.30300860000
21184,Island Pond - Albany,94,189,18,  70215.93878100000
21185,Island Pond - Cabot,94,208,19,  74335.26339199999
21186,Island Pond - Marshfield,94,212,20,  78801.58497830000
21187,Island Pond - Hardwick,94,203,21,  82662.65417630000
21188,Island Pond - Wells River,94,221,22,  84604.80351250000
21189,Island Pond - Plainfield,94,218,23,  88270.45220250000
21190,Island Pond - Wolcott,94,199,24,  91774.78975060000
21191,Island Pond - Newbury,94,225,25,  92663.34626950001
