STATE,TIME,MEMORY,DISTANCE
RI,0.0046337190000000006,112264.078125,303918.648791092
RI,0.010780201000000001,32943.3671875,276055.72437678196
RI,0.0036857810000000004,32943.375,297903.231209692
RI,0.0024566030000000003,32943.375,294665.87229994196
RI,0.0037761640000000003,32943.375,333446.067137992
RI,0.002663191,32943.3515625,268697.56910686195
RI,0.0039008870000000005,32943.375,333446.067137992
RI,0.002535231,32943.3515625,298084.69678574207
RI,0.0026598610000000003,32943.375,343669.363769582
RI,0.002867188,32992.984375,272502.909012182
RI,0.001275531,32958.9765625,326500.122623162
RI,0.001876491,2796.7890625,346944.44730818196
RI,0.001159677,2796.7890625,333446.067137992
RI,0.001208036,2796.7890625,272502.909012182
RI,0.0026717150000000003,2796.8125,306489.536849392
RI,0.001844918,2796.7890625,305329.95225356193
RI,0.0020651800000000002,2796.8125,294665.87229994196
RI,0.0012075760000000001,2796.8125,343669.363769582
RI,0.002481119,2796.7890625,306637.66009054205
RI,0.001807737,2796.7890625,306489.536849392
RI,0.0032745020000000003,2796.8125,268697.56910686195
RI,0.001871744,2796.7890625,267172.241163082
RI,0.0017115820000000001,2796.8125,316990.42565407197
RI,0.0015889530000000002,2796.8125,301212.761077362
RI,0.001263889,2796.7890625,301212.761077362
RI,0.004581008,2796.7890625,291981.19105878193
RI,0.0018106060000000002,2796.8125,316990.42565407197
RI,0.001191082,2796.7890625,317334.64045818197
RI,0.001666846,2796.7890625,297903.231209692
RI,0.0017193120000000002,2796.8125,317334.64045818197
RI,0.00114981,2796.7890625,316990.42565407197
RI,0.002041619,2796.7890625,305329.95225356193
RI,7.131300000000001E-4,2796.8046875,272502.909012182
RI,7.71704E-4,2796.7890625,287471.746892082
RI,0.0012828280000000002,2796.8125,276055.72437678196
RI,5.653310000000001E-4,2796.8046875,306489.536849392
RI,0.0015254230000000001,2796.8125,291981.19105878193
RI,6.39152E-4,2796.7890625,299330.97813499195
RI,0.001147704,2796.7890625,294666.51343128196
RI,7.456810000000001E-4,2796.8046875,313342.54127387196
RI,9.95175E-4,2796.7890625,276055.72437678196
RI,5.52651E-4,2796.7890625,303918.648791092
RI,6.26604E-4,2796.7890625,294665.87229994196
RI,0.001148862,2796.7890625,276055.72437678196
RI,6.937730000000001E-4,2796.8046875,268697.56910686195
RI,0.001262611,2796.7890625,276055.72437678196
RI,6.60138E-4,2796.7890625,355573.2580017119
RI,0.00121189,2796.7890625,343669.363769582
RI,7.10647E-4,2796.7890625,343669.363769582
RI,9.013350000000001E-4,2796.8046875,298084.69678574207
RI,8.05721E-4,2796.7890625,317334.64045818197
RI,5.79335E-4,2796.7890625,306637.66009054205
RI,7.067330000000001E-4,2796.8046875,324425.05910793203
RI,6.31142E-4,2796.7890625,343669.363769582
RI,0.0010771350000000001,2796.8125,305329.95225356193
RI,0.0012597560000000001,2796.8125,355573.2580017119
RI,0.0012681040000000001,2796.8125,287471.746892082
RI,6.917340000000001E-4,2796.8046875,287471.746892082
RI,6.60585E-4,2796.7890625,267172.241163082
RI,0.001496013,2796.7890625,333446.067137992
RI,0.001449509,2796.7890625,297903.231209692
RI,0.001491029,2796.7890625,324425.05910793203
RI,6.580910000000001E-4,2796.8046875,301212.761077362
RI,0.001092607,2796.7890625,313342.54127387196
RI,0.001317281,2796.7890625,291981.19105878193
RI,0.001194708,2796.7890625,276055.72437678196
RI,0.001504881,2796.7890625,291981.19105878193
RI,0.001046485,2796.7890625,297903.231209692
RI,0.00104808,2796.7890625,298084.69678574207
RI,0.001405248,2796.7890625,276055.72437678196
RI,6.74202E-4,2796.7890625,294666.51343128196
RI,6.4375E-4,2796.7890625,355573.2580017119
RI,0.001503367,2796.7890625,294666.51343128196
RI,0.0015458910000000002,2796.8125,355573.2580017119
RI,0.001042179,2796.7890625,268697.56910686195
RI,0.001325868,2796.7890625,301212.761077362
RI,0.0015319790000000002,2796.8125,301212.761077362
RI,0.001724793,2796.7890625,268697.56910686195
RI,0.001522995,2796.7890625,326500.122623162
RI,6.42079E-4,2796.7890625,303918.648791092
RI,5.8035E-4,2796.7890625,276055.72437678196
RI,0.0014345150000000001,2796.8125,306637.66009054205
RI,0.001418351,2796.7890625,294665.87229994196
RI,0.0012909260000000002,2796.8125,306637.66009054205
RI,0.001455174,2796.7890625,298084.69678574207
RI,5.89048E-4,2796.7890625,299330.97813499195
RI,0.001519925,2796.7890625,267172.241163082
RI,5.76436E-4,2796.7890625,299330.97813499195
RI,0.001292923,2796.7890625,268697.56910686195
RI,0.00139283,2796.7890625,306489.536849392
RI,0.001542373,2796.7890625,343669.363769582
RI,0.001467416,2796.7890625,276055.72437678196
RI,0.001575695,2796.7890625,343669.363769582
RI,5.971030000000001E-4,2796.8046875,317334.64045818197
RI,0.00161593,2796.7890625,267172.241163082
RI,0.001412618,2796.7890625,355573.2580017119
RI,5.512150000000001E-4,2796.8046875,303918.648791092
RI,0.0014120360000000002,2796.8125,276055.72437678196
RI,0.0011154300000000002,2796.8125,303918.648791092
RI,6.84805E-4,2796.7890625,306637.66009054205
AVG-RI,0.0015464877700000006,6906.778125,303478.0722190348,
DE,0.020458121000000003,82943.4921875,761868.0863632574
DE,0.017673606,4084.140625,758293.1050303171
DE,0.016628902,4084.140625,708571.2147332572
DE,0.019441666,4084.140625,759223.8823642574
DE,0.015854995,4084.140625,769664.4157982774
DE,0.015823961,4084.140625,771686.3155134075
DE,0.025359612,4084.140625,696581.9899188672
DE,0.016668829,4084.390625,771686.3155134075
DE,0.016279495,4084.390625,715451.9045547075
DE,0.017619866,4084.390625,687705.8337628674
DE,0.01810792,4084.390625,630096.0341558874
DE,0.02000619,4084.390625,715451.9045547075
DE,0.018568324,4084.390625,768845.7314510072
DE,0.017934091000000003,4084.40625,708228.6417626173
DE,0.017109219000000002,4084.40625,775840.0312455273
DE,0.017882403,4084.390625,758293.1050303171
DE,0.017730227,4084.390625,678689.2943275374
DE,0.01942313,4084.390625,771615.2860536674
DE,0.022726884000000003,4084.40625,706443.5881135273
DE,0.015480687000000002,4084.40625,642039.6816287173
DE,0.016934643000000003,4084.40625,774132.8713820872
DE,0.021138869,4084.390625,757003.2819625974
DE,0.015280668,4084.390625,649793.6053088574
DE,0.016574097,4084.390625,757552.7855118072
DE,0.016202816000000002,4084.40625,730661.8384877878
DE,0.01862778,4084.390625,704194.3330983977
DE,0.015414223000000001,4084.40625,775013.9969664473
DE,0.026381593000000002,4084.40625,730661.8384877878
DE,0.015922314,4084.390625,699698.8703172973
DE,0.016123586000000002,4084.5703125,711384.8001486675
DE,0.018285324000000002,4084.5703125,696581.9899188672
DE,0.019025188000000002,4084.5703125,766573.5349397474
DE,0.016495235,4084.5546875,761367.4967323374
DE,0.015229898,4084.5546875,778083.9209365874
DE,0.017614626,4084.5546875,730661.8384877878
DE,0.021076877,4084.5546875,708571.2147332572
DE,0.015719240000000002,4084.5703125,773138.0353702274
DE,0.01839382,4084.5546875,771615.2860536674
DE,0.017674366,4084.5546875,780756.2506638673
DE,0.020777052,4084.5546875,732793.0714987974
DE,0.015968056,4084.5546875,630096.0341558874
DE,0.018125356000000002,4084.5703125,761367.4967323374
DE,0.019499749,4084.5546875,699415.3705417071
DE,0.019015273000000003,4084.5703125,773167.9859798974
DE,0.015757033,4084.5546875,752844.7568874974
DE,0.022601168,4084.5546875,711384.8001486675
DE,0.016614276,4084.5546875,765285.3501054674
DE,0.017228324,4084.5546875,766573.5349397474
DE,0.015070385,4084.5546875,773138.0353702274
DE,0.016944752,4084.5546875,757003.2819625974
DE,0.018278168,4084.5546875,765223.1296902774
DE,0.015061317000000001,4084.5703125,645578.8014902074
DE,0.016545860000000003,4084.5703125,765285.3501054674
DE,0.0165177,4084.5546875,739351.6603335573
DE,0.015597314000000001,4084.5703125,779151.8285042384
DE,0.025511339,4084.5546875,715531.6532472578
DE,0.015926686000000002,4084.5703125,708571.2147332572
DE,0.019558628,4084.5546875,706443.5881135273
DE,0.021197941,4084.5546875,725131.2882492276
DE,0.016389081,4084.5546875,761868.0863632574
DE,0.018419331,4084.5546875,708228.6417626173
DE,0.017108353,4084.5546875,706056.7787400002
DE,0.018696886000000003,4084.5703125,759110.9934814974
DE,0.016639656000000003,4084.5703125,775840.0312455273
DE,0.017980015000000002,4084.5703125,678689.2943275374
DE,0.021887587,4084.5546875,661407.2198251174
DE,0.016900394000000003,4084.5703125,759110.9934814974
DE,0.019739191,4084.5546875,765223.1296902774
DE,0.018411886000000002,4084.5703125,774645.9811868874
DE,0.02075532,4084.5546875,699415.3705417071
DE,0.026213007,4084.5546875,705880.6931265073
DE,0.017161812000000002,4084.5703125,758293.1050303171
DE,0.017911467,4084.5546875,678689.2943275374
DE,0.015898692000000002,4084.5703125,699415.3705417071
DE,0.020508717000000003,4084.5703125,769664.4157982774
DE,0.018796706,4084.5546875,669404.2047697675
DE,0.018669939,4084.5546875,708151.2335426674
DE,0.019430356000000003,4084.5703125,771686.3155134075
DE,0.017866033,4084.5546875,780756.2506638673
DE,0.022322997,4084.5546875,630096.0341558874
DE,0.019641062,4084.5546875,719925.9219996673
DE,0.017105259,4084.5546875,645578.8014902074
DE,0.017118643,4084.5546875,739351.6603335573
DE,0.019299962,4084.5546875,711817.7310052678
DE,0.018070828,4084.5546875,732793.0714987974
DE,0.016447184,4084.5546875,658332.6082000672
DE,0.018719035000000002,4084.5703125,752844.7568874974
DE,0.017762133,4084.5546875,667921.7063790574
DE,0.016430395,4082.125,704194.3330983977
DE,0.017266009000000002,4082.140625,678689.2943275374
DE,0.016346804,4082.125,737640.6344641676
DE,0.015018482000000001,4082.140625,775840.0312455273
DE,0.017435506,4082.125,649793.6053088574
DE,0.016677497,4082.125,737403.3444271075
DE,0.016560656,4082.125,702667.5437630577
DE,0.025434441000000002,4082.140625,667921.7063790574
DE,0.020272435000000002,4082.140625,719925.9219996673
DE,0.017148146,4082.125,695306.0733362573
DE,0.016699086000000002,4082.140625,773524.0509034153
DE,0.019345272,4082.125,695306.0733362573
AVG-DE,0.01823195929000001,4872.79671875,726754.7469267335,
VT,0.049916554,85418.5859375,2911260.7792030904
VT,0.040901312,5278.0625,3027474.7902778806
VT,0.03827934,5278.0625,2938845.9311600905
VT,0.044740961,5278.0625,3075641.6886222707
VT,0.038824928,5278.0625,3142504.5691345194
VT,0.038565215,5278.0625,2937740.29275039
VT,0.041030823,5278.0625,2909989.8972888906
VT,0.037774055,5278.0625,2866579.6943020904
