STATE,TIME,MEMORY,DISTANCE
VT,0.8139370220000001,6017.1015625,5240216.473197374
VT,0.796696649,6017.0859375,5677121.323532181
VT,0.9940357240000001,6017.1015625,1.2748086487430101E7
VT,0.9308934700000001,6017.1015625,1.0855017095677938E7
VT,1.035701071,6017.0859375,1.2196504996844102E7
VT,0.9266562110000001,6017.1015625,8559372.155325439
VT,0.978492723,6017.0859375,1.1186861804998204E7
VT,0.814974662,6017.0859375,5783902.686306225
VT,0.9355824920000001,6017.1015625,1.1509157349661076E7
VT,0.9994252530000001,6017.1015625,8096534.90246268
VT,0.9735470930000001,6017.1015625,8077151.9701074865
VT,0.8293109240000001,6017.1015625,5923318.288191982
VT,0.7935650550000001,6017.1015625,6701493.018528081
VT,1.008353357,6017.0859375,9867199.134793896
VT,0.991231077,6017.0859375,1.1991432608579192E7
VT,0.910797841,6017.0859375,6458771.092712471
VT,0.946639713,6017.0859375,1.1208128106071271E7
VT,0.8074710460000001,6017.1015625,5978389.9361558305
VT,0.9928317350000001,6017.1015625,1.122274891710603E7
VT,0.9540690930000001,6017.1015625,1.0255451159246102E7
VT,1.048484897,6017.0859375,1.2373711880399395E7
VT,0.7921298080000001,6017.1015625,5663055.535317805
VT,0.7991625250000001,6017.1015625,4640097.227470036
VT,1.000657989,6017.0859375,1.16907844955087E7
VT,0.807368045,6017.0859375,5754825.674201311
VT,0.8004531970000001,6017.1015625,5928220.78608772
VT,0.9241397530000001,6017.1015625,9679759.836142257
VT,0.832249419,6017.0859375,5266186.949591805
VT,0.7900606830000001,6017.1015625,6258453.459156672
VT,0.8577773270000001,6017.1015625,5372181.621113835
VT,1.018532913,6017.0859375,1.2081501530543288E7
VT,1.0041653160000001,6017.1015625,1.0008346262979677E7
VT,1.003152898,6017.0859375,1.1520523928882517E7
VT,1.1290076420000001,6017.1015625,1.1865634636501223E7
VT,1.03042943,6017.0859375,1.1481335197888635E7
VT,1.026069151,6017.0859375,1.1594988681644319E7
VT,0.9635282110000001,6017.1015625,1.03579454708592E7
VT,0.947502528,6017.0859375,1.1436981140159631E7
VT,0.991897977,6017.0859375,1.2039659793316202E7
VT,0.7995332150000001,6017.1015625,5085691.65186485
VT,0.81350405,6017.0859375,6647105.19398536
VT,0.7962370440000001,6017.1015625,5726126.266935996
VT,1.017522947,6017.0859375,1.1948044155034732E7
VT,0.82810452,6017.0859375,5275709.333079846
VT,0.8011468780000001,6017.1015625,6186375.127102295
VT,0.907380611,6017.0859375,8309349.53430476
VT,0.8111409770000001,6017.1015625,5996771.692883882
VT,0.866455233,6017.0859375,6823178.018177095
VT,1.113641396,6017.0859375,1.2916850784487128E7
VT,1.134822428,6017.0859375,1.1336915416664667E7
VT,0.9559514120000001,6017.1015625,8564716.673256699
VT,0.94693709,6017.0859375,1.1750505614660338E7
VT,0.912011435,6017.0859375,9771546.189546978
VT,0.9412172310000001,6017.1015625,7924998.916859054
VT,1.014113324,6017.0859375,1.2495156173569864E7
VT,0.785749895,6017.0859375,5053906.5579099255
VT,1.0441730710000001,6017.1015625,1.37468386084107E7
AVG-VT,0.9311281197299999,6818.498046875,8992275.766239224,
WY,4.949192827,23044.4921875,8.196640656400225E7
WY,4.852905736,20410.9296875,7.363365591691767E7
WY,4.712569729,20410.9296875,6.755513290571404E7
WY,4.79202599,20410.9296875,5.146598253931696E7
WY,4.529023834,20410.9296875,4.2405809846858636E7
WY,4.4518047460000005,20410.9453125,3.8721119858709484E7
WY,4.7247884650000005,20410.9453125,7.860984884758623E7
WY,4.646340543,20410.9296875,4.659490305605567E7
WY,4.628301056000001,20410.9453125,4.4421883917223334E7
WY,4.767392039000001,20410.9453125,6.390582218139259E7
WY,4.939626303000001,20410.9453125,7.705706190458518E7
WY,4.526377419,20410.9296875,4.191112353101523E7
WY,4.409397515,20410.9296875,4.217334692006741E7
WY,4.627098288,20410.9296875,5.1200407664508596E7
WY,4.949079478000001,20410.9453125,7.5810914044894E7
WY,4.995437176,20410.9296875,8.158777221160945E7
WY,4.78743946,20410.9296875,6.165973800335761E7
WY,4.929024305,20410.9296875,7.835711827164923E7
WY,4.593554304,20410.9296875,4.9316212903782114E7
WY,4.723876743,20410.9296875,6.405066145000441E7
WY,4.6770749920000005,20410.9453125,5.843577998085007E7
WY,4.590476456,20410.9296875,5.868747936495599E7
WY,4.55063535,20410.9296875,5.703449370868625E7
