STATE,TIME,MEMORY,DISTANCE
RI,0.01936159,84167.4765625,319460.07047045196
RI,0.007898294,2811.6015625,324275.94243335
RI,0.010818311,4143.3203125,318559.786577502
RI,0.0075396230000000005,2811.7890625,314784.99075937195
RI,0.005171532,2811.828125,298965.24355141196
RI,0.005475993,2811.9375,323524.95528961194
RI,0.010601869,2811.9375,304928.478056642
RI,0.004512971,2812.1875,308008.94859326194
RI,0.002714764,2812.015625,300024.0439210119
RI,0.002823232,2812.109375,314784.99075937195
RI,0.002723821,2812.234375,327061.41873675
RI,0.005806423000000001,2812.25,304947.2450581421
RI,0.004482614,2812.28125,298965.24355141196
RI,0.004414342,2812.28125,303933.68717828195
RI,0.0029664870000000003,2812.3046875,303933.68717828195
RI,0.0018068460000000002,2812.3984375,307978.0098114819
RI,0.001841998,2812.375,313710.96916894196
RI,0.002937448,2812.375,304947.2450581421
RI,0.0028823950000000003,2812.3984375,315542.55177351204
RI,0.0045891740000000006,2812.3984375,313710.96916894196
RI,0.004835608,2812.375,314784.99075937195
RI,0.001902026,2812.375,315504.298176702
RI,0.001890872,2812.375,319460.07047045196
RI,0.0022515950000000003,2812.3984375,308008.94859326194
RI,0.002859737,2812.375,314419.928230242
RI,0.003016299,2812.375,303972.035539412
RI,0.001781613,2819.4609375,304875.5778765419
RI,0.002622483,2812.375,314419.928230242
RI,0.002750202,2812.375,304947.2450581421
RI,0.0029762570000000004,2812.3984375,307978.0098114819
RI,0.003169775,2812.375,327061.41873675
RI,0.0013607900000000002,2812.3984375,304875.5778765419
RI,0.001992353,2812.375,302655.24244014197
RI,0.0014196220000000002,2812.3984375,308008.94859326194
RI,0.001516308,2812.375,318559.786577502
RI,0.0016582090000000001,2812.3984375,302655.24244014197
RI,0.0025885300000000003,2812.3984375,326310.431593012
RI,0.001039419,2812.203125,300024.0439210119
RI,0.002869211,2812.25,304947.2450581421
RI,0.002846238,2812.375,318559.786577502
RI,0.0012243240000000002,2812.3984375,298965.24355141196
RI,0.002158981,2819.359375,314784.99075937195
RI,0.001210981,2812.375,304875.5778765419
RI,0.001173728,2812.203125,300024.0439210119
RI,0.001130256,2812.25,298588.101591442
RI,0.0023521,2812.375,319460.07047045196
RI,0.0017916210000000002,2812.3984375,303972.035539412
RI,0.002508399,2812.203125,297736.37872402207
RI,0.002226479,2812.25,319460.07047045196
RI,0.0026583170000000003,2812.3984375,318559.786577502
RI,0.002102339,2812.375,303933.68717828195
RI,0.0022472110000000003,2812.3984375,317126.34777134197
RI,0.001043056,2812.375,315504.298176702
RI,9.87461E-4,2812.375,307978.0098114819
RI,0.001124302,2812.375,310618.29185854195
RI,0.001849324,2812.375,298965.24355141196
RI,0.001224777,2812.375,298965.24355141196
RI,0.001136585,2812.375,304947.2450581421
RI,0.001096411,2812.375,304875.5778765419
RI,0.0016612170000000002,2812.3984375,314419.928230242
RI,9.69861E-4,2812.375,315542.55177351204
RI,0.002424317,2812.375,303933.68717828195
RI,0.002228785,2812.375,321388.64734150196
RI,0.002886467,2812.375,317126.34777134197
RI,0.003157172,2812.203125,297736.37872402207
RI,0.00153198,2812.25,298965.24355141196
RI,0.001026641,2812.375,318559.786577502
RI,0.001817702,2812.375,272432.05308764195
RI,0.001697387,2812.375,304928.478056642
RI,0.0010704990000000001,2812.3984375,324275.94243335
RI,0.001050836,2812.375,319460.07047045196
RI,0.0015608400000000002,2812.3984375,307978.0098114819
RI,0.001073203,2812.375,298588.101591442
