ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_Leng
559,West Kingston - Barrington,2172,14,19,  57960.08273060000
560,West Kingston - Greenville,2172,9,20,  58170.97711560000
561,West Kingston - Harmony,2172,10,21,  61722.39475910000
562,West Kingston - Cumberland Hill,2172,2,22,  65466.51501500000
563,West Kingston - East Providence,2172,11,23,  65740.13048070000
564,West Kingston - Woonsocket,2172,1,24,  68789.30255640000
565,West Kingston - Valley Falls,2172,3,25,  69378.09499550000
566,West Kingston - Pascoag,2172,7,26,  71730.25292570000
567,West Kingston - Harrisville,2172,4,27,  75005.33646429999
568,Kingston - Kingston,2173,22,1,      0.00000000000
569,Kingston - West Kingston,2173,21,2,   1038.60451393000
570,Kingston - Wakefield,2173,24,3,   1761.87408742000
571,Kingston - Bradford,2173,26,4,  23459.16256430000
572,Kingston - East Greenwich,2173,19,5,  26455.66775420000
573,Kingston - Newport,2173,20,6,  27715.81611380000
574,Kingston - Westerly,2173,27,7,  31001.31089110000
575,Kingston - West Warwick,2173,18,8,  31771.95442070000
576,Kingston - Warwick,2173,17,9,  37496.05696150000
577,Kingston - Ashaway,2173,25,10,  41853.90152570000
578,Kingston - Hope Valley,2173,23,11,  42941.60762490000
579,Kingston - Cranston,2173,13,12,  43456.44572690000
580,Kingston - Tiverton,2173,16,13,  47332.13085920000
581,Kingston - Bristol,2173,15,14,  47862.21658980000
582,Kingston - Providence,2173,12,15,  48672.34207440000
583,Kingston - North Providence,2173,8,16,  53679.13406250000
584,Kingston - Pawtucket,2173,6,17,  55392.90056650000
585,Kingston - Central Falls,2173,5,18,  55680.51793670000
586,Kingston - Barrington,2173,14,19,  56921.47821670000
587,Kingston - Greenville,2173,9,20,  57132.37260170000
588,Kingston - Harmony,2173,10,21,  60683.79024510000
589,Kingston - Cumberland Hill,2173,2,22,  64427.91050110000
590,Kingston - East Providence,2173,11,23,  64701.52596670000
591,Kingston - Woonsocket,2173,1,24,  67750.69804240001
592,Kingston - Valley Falls,2173,3,25,  68339.49048160001
593,Kingston - Pascoag,2173,7,26,  70691.64841179999
594,Kingston - Harrisville,2173,4,27,  73966.73195040000
595,Hope Valley - Hope Valley,2174,23,1,      0.00000000000
596,Hope Valley - Ashaway,2174,25,2,  10143.63157330000
597,Hope Valley - Westerly,2174,27,3,  20996.22220790000
598,Hope Valley - Bradford,2174,26,4,  28538.37053480000
599,Hope Valley - West Warwick,2174,18,5,  28753.77949640000
600,Hope Valley - East Greenwich,2174,19,6,  31284.60987550000
601,Hope Valley - Warwick,2174,17,7,  37543.02902590000
602,Hope Valley - Wakefield,2174,24,8,  41179.73353750000
603,Hope Valley - Kingston,2174,22,9,  42941.60762490000
604,Hope Valley - Cranston,2174,13,10,  43503.41779130000
605,Hope Valley - West Kingston,2174,21,11,  43980.21213890000
606,Hope Valley - Providence,2174,12,12,  48719.31413880000
607,Hope Valley - Newport,2174,20,13,  52131.50671590000
608,Hope Valley - Pascoag,2174,7,14,  52233.09641290000
609,Hope Valley - North Providence,2174,8,15,  53726.10612690000
610,Hope Valley - Pawtucket,2174,6,16,  55439.87263090000
611,Hope Valley - Harrisville,2174,4,17,  55508.17995150000
612,Hope Valley - Central Falls,2174,5,18,  55727.49000110000
613,Hope Valley - Harmony,2174,10,19,  55918.29433350000
614,Hope Valley - Greenville,2174,9,20,  57179.34466610000
615,Hope Valley - Cumberland Hill,2174,2,21,  64474.88256550000
616,Hope Valley - East Providence,2174,11,22,  64748.49803110000
617,Hope Valley - Woonsocket,2174,1,23,  67797.67010680000
618,Hope Valley - Valley Falls,2174,3,24,  68386.46254600000
619,Hope Valley - Tiverton,2174,16,25,  71747.82146130000
620,Hope Valley - Bristol,2174,15,26,  72277.90719200000
621,Hope Valley - Barrington,2174,14,27,  74527.06707530000
622,Wakefield - Wakefield,2175,24,1,      0.00000000000
623,Wakefield - Kingston,2175,22,2,   1761.87408742000
624,Wakefield - West Kingston,2175,21,3,   2800.47860135000
625,Wakefield - East Greenwich,2175,19,4,  24693.79366680000
626,Wakefield - Bradford,2175,26,5,  25221.03665170000
627,Wakefield - Newport,2175,20,6,  25953.94202640000
628,Wakefield - West Warwick,2175,18,7,  30010.08033330000
629,Wakefield - Westerly,2175,27,8,  32763.18497850000
630,Wakefield - Warwick,2175,17,9,  35734.18287410000
631,Wakefield - Hope Valley,2175,23,10,  41179.73353750000
632,Wakefield - Cranston,2175,13,11,  41694.57163950000
633,Wakefield - Ashaway,2175,25,12,  43615.77561310000
634,Wakefield - Tiverton,2175,16,13,  45570.25677180000
635,Wakefield - Bristol,2175,15,14,  46100.34250240000
636,Wakefield - Providence,2175,12,15,  46910.46798700000
637,Wakefield - North Providence,2175,8,16,  51917.25997510000
638,Wakefield - Pawtucket,2175,6,17,  53631.02647910000
639,Wakefield - Central Falls,2175,5,18,  53918.64384930000
640,Wakefield - Barrington,2175,14,19,  55159.60412930000
641,Wakefield - Greenville,2175,9,20,  55370.49851430000
642,Wakefield - Harmony,2175,10,21,  58921.91615770000
643,Wakefield - Cumberland Hill,2175,2,22,  62666.03641370000
644,Wakefield - East Providence,2175,11,23,  62939.65187930000
645,Wakefield - Woonsocket,2175,1,24,  65988.82395500000
646,Wakefield - Valley Falls,2175,3,25,  66577.61639410000
647,Wakefield - Pascoag,2175,7,26,  68929.77432440000
648,Wakefield - Harrisville,2175,4,27,  72204.85786300000
649,Ashaway - Ashaway,2176,25,1,      0.00000000000
650,Ashaway - Hope Valley,2176,23,2,  10143.63157330000
651,Ashaway - Westerly,2176,27,3,  10852.59063460000
652,Ashaway - Bradford,2176,26,4,  18394.73896140000
653,Ashaway - West Warwick,2176,18,5,  38897.41106980000
654,Ashaway - West Kingston,2176,21,6,  40815.29701180000
655,Ashaway - East Greenwich,2176,19,7,  41428.24144880000
656,Ashaway - Kingston,2176,22,8,  41853.90152570000
657,Ashaway - Wakefield,2176,24,9,  43615.77561310000
658,Ashaway - Warwick,2176,17,10,  47686.66059920000
659,Ashaway - Cranston,2176,13,11,  53647.04936470000
660,Ashaway - Providence,2176,12,12,  58862.94571220000
661,Ashaway - Newport,2176,20,13,  62275.13828930000
662,Ashaway - Pascoag,2176,7,14,  62376.72798620000
663,Ashaway - North Providence,2176,8,15,  63869.73770020000
664,Ashaway - Pawtucket,2176,6,16,  65583.50420430000
665,Ashaway - Harrisville,2176,4,17,  65651.81152480000
666,Ashaway - Central Falls,2176,5,18,  65871.12157439999
667,Ashaway - Harmony,2176,10,19,  66061.92590680000
668,Ashaway - Greenville,2176,9,20,  67322.97623940000
669,Ashaway - Cumberland Hill,2176,2,21,  74618.51413880000
670,Ashaway - East Providence,2176,11,22,  74892.12960450001
671,Ashaway - Woonsocket,2176,1,23,  77941.30168020001
672,Ashaway - Valley Falls,2176,3,24,  78530.09411930000
673,Ashaway - Tiverton,2176,16,25,  81891.45303460000
674,Ashaway - Bristol,2176,15,26,  82421.53876530001
675,Ashaway - Barrington,2176,14,27,  84670.69864860000
676,Bradford - Bradford,2177,26,1,      0.00000000000
677,Bradford - Westerly,2177,27,2,   7542.14832682000
678,Bradford - Ashaway,2177,25,3,  18394.73896140000
679,Bradford - West Kingston,2177,21,4,  22420.55805030000
680,Bradford - Kingston,2177,22,5,  23459.16256430000
681,Bradford - Wakefield,2177,24,6,  25221.03665170000
682,Bradford - Hope Valley,2177,23,7,  28538.37053480000
683,Bradford - East Greenwich,2177,19,8,  49914.83031850000
684,Bradford - Newport,2177,20,9,  51174.97867810000
685,Bradford - West Warwick,2177,18,10,  55231.11698500000
686,Bradford - Warwick,2177,17,11,  60955.21952570000
687,Bradford - Cranston,2177,13,12,  66915.60829120000
688,Bradford - Tiverton,2177,16,13,  70791.29342340000
689,Bradford - Bristol,2177,15,14,  71321.37915410000
690,Bradford - Providence,2177,12,15,  72131.50463870000
691,Bradford - North Providence,2177,8,16,  77138.29662670000
692,Bradford - Pawtucket,2177,6,17,  78852.06313080000
693,Bradford - Central Falls,2177,5,18,  79139.68050100000
694,Bradford - Barrington,2177,14,19,  80380.64078089999
695,Bradford - Greenville,2177,9,20,  80591.53516590000
696,Bradford - Pascoag,2177,7,21,  80771.46694760000
697,Bradford - Harrisville,2177,4,22,  84046.55048619999
698,Bradford - Harmony,2177,10,23,  84142.95280940000
699,Bradford - Cumberland Hill,2177,2,24,  87887.07306530001
700,Bradford - East Providence,2177,11,25,  88160.68853100001
701,Bradford - Woonsocket,2177,1,26,  91209.86060669999
702,Bradford - Valley Falls,2177,3,27,  91798.65304580001
703,Westerly - Westerly,2178,27,1,      0.00000000000
704,Westerly - Bradford,2178,26,2,   7542.14832682000
705,Westerly - Ashaway,2178,25,3,  10852.59063460000
706,Westerly - Hope Valley,2178,23,4,  20996.22220790000
707,Westerly - West Kingston,2178,21,5,  29962.70637720000
708,Westerly - Kingston,2178,22,6,  31001.31089110000
709,Westerly - Wakefield,2178,24,7,  32763.18497850000
710,Westerly - West Warwick,2178,18,8,  49750.00170440000
711,Westerly - East Greenwich,2178,19,9,  52280.83208340000
712,Westerly - Warwick,2178,17,10,  58539.25123380000
713,Westerly - Newport,2178,20,11,  58717.12700490000
714,Westerly - Cranston,2178,13,12,  64499.63999930000
715,Westerly - Providence,2178,12,13,  69715.53634680000
716,Westerly - Pascoag,2178,7,14,  73229.31862080000
717,Westerly - North Providence,2178,8,15,  74722.32833480000
718,Westerly - Pawtucket,2178,6,16,  76436.09483890000
719,Westerly - Harrisville,2178,4,17,  76504.40215939999
720,Westerly - Central Falls,2178,5,18,  76723.71220900000
721,Westerly - Harmony,2178,10,19,  76914.51654139999
722,Westerly - Greenville,2178,9,20,  78175.56687400000
723,Westerly - Tiverton,2178,16,21,  78333.44175030000
724,Westerly - Bristol,2178,15,22,  78863.52748090000
725,Westerly - Cumberland Hill,2178,2,23,  85471.10477340000
726,Westerly - East Providence,2178,11,24,  85744.72023910000
727,Westerly - Barrington,2178,14,25,  87922.78910780000
728,Westerly - Woonsocket,2178,1,26,  88793.89231480000
729,Westerly - Valley Falls,2178,3,27,  89382.68475390000
