STATE,TIME,MEMORY,DISTANCE
VT,0.0029065510000000003,5993.640625,3029607.95818545
VT,0.0037761200000000004,5993.640625,3330887.6974182003
VT,0.004708787,5993.6171875,3237113.1769565
VT,0.0028658110000000002,5993.640625,2981257.464620581
VT,0.004515019,5993.6171875,3108766.2324455003
VT,0.004032374,5993.6171875,2986221.0409244904
VT,0.0025199180000000003,5993.640625,3206657.503406389
VT,0.0022533880000000003,5993.640625,2968600.0534237493
VT,0.003841764,5993.6171875,3154610.729790101
VT,0.002312592,5993.6171875,2961979.6990134204
VT,0.002059875,5993.6171875,3319014.3117353003
VT,0.004055383,5993.6171875,2961979.6990138004
VT,0.002071767,5993.6171875,3018873.08984985
VT,0.002184849,5993.6171875,2950811.4487775504
VT,0.004732437,5993.6171875,3052284.5982346893
VT,0.0021548960000000003,5993.640625,3122434.157562351
VT,0.0032137000000000003,5993.640625,3073545.9235420497
VT,0.0022377060000000003,5993.640625,2980948.2813523905
VT,0.002255034,5993.6171875,3018873.08984985
VT,0.0054260490000000005,5993.640625,3234005.9201783
VT,0.004709394,5993.6171875,3068986.30743958
VT,0.002761345,5993.6171875,2980948.2813523905
VT,0.0022027920000000003,5993.640625,3237664.3404589496
VT,0.002046651,5993.6171875,3331266.4672680004
VT,0.005726951,5993.6171875,3330887.6974183
VT,0.004833451,5993.6171875,3008898.553061891
VT,0.0035509060000000004,5993.640625,3073545.9235420497
VT,0.003708985,5993.6171875,2903146.1383162006
VT,0.0038017930000000004,5993.640625,3181536.1893845494
VT,0.0021012680000000003,5993.640625,2937722.4180751997
VT,0.003182556,5993.6171875,2895970.1243588994
VT,0.002222388,5993.6171875,3145593.50133205
VT,0.0025975250000000003,5993.640625,3231089.3882369604
VT,0.002345386,5993.6171875,2944053.6981282504
VT,0.002059439,5993.6171875,3092860.7718463507
VT,0.0034517780000000004,5993.640625,2981257.464620581
VT,0.0033313690000000003,5993.640625,2943100.752189051
VT,0.002376743,5993.6171875,3237926.1618539495
VT,0.002453143,5993.6171875,3175982.70724556
VT,0.00223157,5993.6171875,3319014.3117353003
VT,0.005902157000000001,5993.6328125,3035009.3819573806
VT,0.002190121,5993.6171875,3206657.503406389
VT,0.004311598000000001,5993.6328125,3122434.157562351
VT,0.004335233,5993.6171875,3063023.55634885
VT,0.004390055,5993.6171875,2980948.281352691
VT,0.005111572,5993.6171875,3330887.6974183
VT,0.003993442,5993.6171875,3107652.08656285
VT,0.004109036,5993.6171875,2981257.464620581
VT,0.002637003,5993.6171875,3231089.3882369604
VT,0.002373595,5993.6171875,2977305.311586671
VT,0.0022541460000000003,5993.640625,3253308.80455915
VT,0.0030805930000000004,5993.640625,3181536.1893845494
VT,0.005555986000000001,5993.6328125,3295393.1917821006
VT,0.003557063,5993.6171875,3181536.1893845494
VT,0.0030029500000000003,5993.640625,3170992.1117665493
VT,0.0021222940000000003,5993.640625,3029607.95818545
VT,0.0036287990000000003,5993.640625,2980948.2813523905
VT,0.0033178900000000004,5993.640625,3122434.157562351
VT,0.0025968280000000002,5993.640625,3029607.95818545
VT,0.0056867870000000004,5993.640625,3198829.4683456696
VT,0.002106578,5993.6171875,2962854.3674162994
VT,0.004035056,5993.6171875,3101793.4150185804
VT,0.004825402,5993.6171875,3190440.1621628506
VT,0.002110112,5993.6171875,3056387.687551889
VT,0.005324457,5993.6171875,3253308.80455915
VT,0.0020707,5993.6171875,2943100.752189051
VT,0.0042771300000000005,5993.640625,3042559.2328938697
VT,0.005289198,5993.6171875,3237113.1769565
VT,0.003992682,5993.6171875,3231089.388237701
VT,0.0020871270000000003,5993.640625,2984492.5877393996
AVG-VT,0.0033576030300000014,6810.008203125,3103184.5596039863,
WY,0.040253362,23113.8515625,1.048070894366259E7
WY,0.035315684,20389.1015625,1.0579290381421797E7
WY,0.035080268000000005,20389.1171875,1.0350864755184093E7
WY,0.033586385,20389.1015625,1.0341375994326094E7
WY,0.036347678,20389.1015625,1.0257929411397599E7
WY,0.034550216,20389.1015625,1.0134153624951927E7
WY,0.036155409,20389.1015625,1.0423823593777196E7
WY,0.035228937,20389.1015625,1.0195438610719923E7
WY,0.035112636,20389.1015625,1.1085078035229187E7
WY,0.034789341,20389.1015625,1.0317392837726295E7
WY,0.034581319,20389.1015625,1.0442225786491923E7
WY,0.03617728,20389.1015625,1.0342386796454892E7
WY,0.03460083,20389.1015625,1.0450897312678099E7
WY,0.036158735000000004,20389.1171875,1.0446364885974102E7
WY,0.034809315,20389.1015625,1.0435000634111295E7
WY,0.034927641,20389.1015625,9972733.301013997
WY,0.034404183000000005,20389.1171875,1.0265686858828994E7
WY,0.034445144000000004,20389.1171875,1.0400867310429364E7
WY,0.035587706000000004,20389.1171875,1.0412515865816679E7
WY,0.034371015000000005,20389.1171875,1.0265686858828994E7
WY,0.035629754,20389.1015625,1.0442216863513993E7
WY,0.034616714,20389.1015625,9922561.343506493
WY,0.035844161,20389.1015625,1.037781357389952E7
WY,0.034168868000000005,20389.1171875,1.0478990473322516E7
WY,0.035618032,20389.1015625,9994553.3851943
WY,0.034364372000000004,20389.1171875,1.0160048298264593E7
WY,0.036142634,20389.1015625,1.0288484748399785E7
WY,0.03471834,20389.1015625,1.01436989013556E7
WY,0.034909655000000005,20389.1171875,1.0149258532570597E7
WY,0.034083970000000005,20389.1171875,1.0287283625040196E7
WY,0.035912284,20389.1015625,1.0313247667895788E7
WY,0.035000897,20389.1015625,1.00180907185578E7
WY,0.037960414000000005,20389.1171875,1.1085078035229187E7
WY,0.034194449,20389.1015625,1.0203590591662126E7
WY,0.035261842,20389.1015625,1.044874535938298E7
WY,0.034883335,20389.1015625,1.0195438610719923E7
WY,0.035051950000000005,20389.1171875,1.0263507182765722E7
WY,0.036228019,20389.1015625,1.0435400995918894E7
WY,0.036319804000000004,20389.1171875,1.0278602333035393E7
WY,0.034416574000000005,20389.1171875,9925668.653538391
WY,0.035771784,20389.1015625,1.00180907185578E7
WY,0.036005669000000004,20389.1171875,1.0124365254877893E7
WY,0.036633302,20389.1015625,1.0282117655402632E7
WY,0.035471927,20389.1015625,1.0248638204856493E7
WY,0.034912448000000006,20389.1171875,1.0245235716199977E7
WY,0.036695649000000004,20389.1171875,1.0442205084428499E7
WY,0.034452340000000005,20389.1171875,1.044874535938298E7
WY,0.035378866,20389.1015625,1.0195438610719923E7
WY,0.035226169,20389.1015625,1.0066622688484196E7
WY,0.03553083,20389.1015625,1.016955302898E7
WY,0.035020287000000004,20389.1171875,1.0315437140112815E7
WY,0.035797285000000005,20389.1171875,1.0187255472539524E7
WY,0.035997058000000005,20389.1171875,1.0422878028725049E7
WY,0.035694531,20389.1015625,1.0148972720513025E7
WY,0.0344432,20389.1015625,1.00180907185578E7
WY,0.035553621,20389.1015625,1.0442225786491923E7
WY,0.034246472,20389.1015625,1.0291592153201291E7
WY,0.036582542,20389.1015625,1.0176768992077224E7
WY,0.036591835,20389.1015625,1.0200786614840124E7
WY,0.038021473,20389.1015625,9925439.701868793
WY,0.036289604,20389.1015625,1.0068257285220599E7
WY,0.038902589,20389.1015625,1.0149258532570597E7
WY,0.037736213000000005,20389.1171875,1.0288484748399785E7
WY,0.036468259,20389.1015625,1.0462783643597666E7
WY,0.036331180000000005,20389.1171875,1.0630977518982068E7
WY,0.035808427000000004,20389.1171875,1.0313247667895788E7
WY,0.035423823,20389.1015625,1.0483027712850198E7
WY,0.0346788,20389.1015625,1.0134153624951927E7
WY,0.038573395,20389.1015625,1.0340144701343384E7
WY,0.070594877,20389.1015625,1.0323331430836895E7
WY,0.038900134,20389.1015625,1.0193075816100437E7
WY,0.037554794,20389.1015625,1.0068257285220897E7
WY,0.034423868,20389.1015625,1.025372015466292E7
WY,0.035344099000000004,20389.1171875,1.0124365254877893E7
WY,0.035349332000000004,20389.1171875,1.045998356125439E7
WY,0.034460663,20389.1015625,1.0405054705568595E7
WY,0.038506638,20389.1015625,1.0245235716199977E7
WY,0.035117734000000005,20389.1171875,1.039018360001712E7
WY,0.034538360000000004,20389.1171875,1.0165938192378525E7
WY,0.035165257000000005,20389.1171875,1.0313247667895788E7
WY,0.034749615000000005,20389.1171875,1.0562949190945797E7
WY,0.036502078,20389.1015625,1.0253720154662624E7
WY,0.035547453,20389.1015625,1.0229150333926495E7
WY,0.035452239,20389.1015625,1.0317392837726295E7
WY,0.035092540000000005,20389.1171875,1.02188409239635E7
WY,0.035875935000000005,20389.1171875,1.0369737995742984E7
WY,0.034974579000000006,20389.1171875,1.0323074546776695E7
WY,0.035874116000000005,20389.1171875,1.0129156738885393E7
WY,0.034569958000000005,20389.1171875,1.0252395678594695E7
WY,0.036879367,20389.1015625,1.0378666286864066E7
WY,0.035503333000000005,20389.1171875,1.0431518906503394E7
WY,0.036823812000000004,20389.1171875,1.0342386796454892E7
WY,0.034142869,20389.1015625,1.024762609765512E7
WY,0.037539357,20389.1015625,1.0435000634111892E7
WY,0.035963248,20389.1015625,1.0462318994144365E7
WY,0.035504462,20389.1015625,1.0608549851830738E7
WY,0.03610729,20389.1015625,1.0323074546776695E7
WY,0.038043268000000005,20389.1171875,1.0323010954064723E7
WY,0.034401186,20389.1015625,1.0360611118329583E7
WY,0.036118474000000005,20389.1171875,1.0323010954064894E7
AVG-WY,0.036016696649999985,20416.35515625,1.0300880837064672E7,
UT,0.09944037800000001,51198.546875,1.0010144979317743E7
UT,0.076980253,33512.375,1.0062324894751774E7
UT,0.079149205,33512.375,9680594.507913062
UT,0.07940118900000001,33512.390625,1.0271688497919781E7
UT,0.07720929900000001,33512.390625,9901240.865501504
UT,0.076854476,33512.375,1.017677975047413E7
UT,0.080745092,33512.375,1.0094638408061452E7
UT,0.078920269,33512.375,9842324.369506303
UT,0.077202642,33512.375,1.0224855700909002E7
UT,0.07760357200000001,33512.390625,1.0088131993395634E7
UT,0.07927464000000001,33512.390625,1.0203451529826278E7
UT,0.078968801,33512.375,1.0215370788385501E7
UT,0.08199345000000001,33512.390625,9613276.076118443
UT,0.079491818,33512.375,9729176.394135604
UT,0.078037431,33512.375,1.0005526778172001E7
UT,0.08479611100000001,33512.390625,9670606.890972603
UT,0.077562979,33512.375,1.0063320510903975E7
UT,0.091609776,33512.375,9803819.686237568
UT,0.091630533,33512.375,9672733.844291313
UT,0.09815936700000001,33512.390625,9613276.076118745
UT,0.080688176,33512.375,1.0011804302290412E7
UT,0.078630771,33512.375,9901240.865501504
UT,0.07803214500000001,33512.390625,9769785.925245289
UT,0.079325451,33512.375,9729176.39413591
UT,0.0810131,33512.375,9895109.766714886
UT,0.079003735,33512.375,1.0154840116364473E7
UT,0.079362916,33512.375,9970981.543316314
UT,0.076996906,33512.375,1.0193745007473202E7
UT,0.07750568000000001,33512.390625,9729176.394135604
UT,0.079101506,33512.375,9661793.001489203
UT,0.076384122,33512.375,9672194.379936604
UT,0.077175214,33512.375,1.0360179864775423E7
UT,0.07773803400000001,33512.390625,9855002.350518443
UT,0.081714932,33512.375,1.0142361971060222E7
UT,0.083649887,33512.375,1.0062324894751774E7
UT,0.080166332,33512.375,1.0255198937000323E7
UT,0.07823170700000001,33512.390625,1.0133088743271513E7
UT,0.07832182900000001,33512.390625,9430464.874558771
UT,0.07846562500000001,33512.390625,1.0423471445248041E7
UT,0.078690831,33512.375,9996944.927361455
UT,0.079813202,33512.375,9793119.634098407
UT,0.081342678,33512.375,1.0011804302290412E7
UT,0.077376528,33512.375,9896013.720677413
UT,0.089219771,33512.375,9621168.264254425
UT,0.09345054000000001,33512.390625,1.0298662905234601E7
UT,0.07708701600000001,33512.390625,1.0063320510903975E7
UT,0.078215083,33512.375,1.04357228188633E7
UT,0.07666658200000001,33512.390625,1.0026980224281162E7
UT,0.078335448,33512.375,9724182.304672675
UT,0.077341433,33512.375,1.0033376245898603E7
UT,0.078929751,33512.375,9965644.081490772
UT,0.078286856,33512.375,9989687.862927703
UT,0.077400041,33512.375,1.0119750019752322E7
UT,0.07852880100000001,33512.390625,1.0019704307378443E7
UT,0.077314195,33512.375,9828249.533615742
UT,0.08030084200000001,33512.390625,1.0011804302290412E7
UT,0.08683170700000001,33512.390625,9661793.001489772
UT,0.07778681300000001,33512.390625,9643303.15763983
UT,0.078809697,33512.375,1.0097833992663478E7
UT,0.079094995,33512.375,1.0274819439227903E7
UT,0.07723334800000001,33512.390625,9712065.885345602
UT,0.078611993,33512.375,1.0298662905234601E7
UT,0.121944458,33512.375,9974463.273598054
UT,0.084641641,33512.375,9895109.766714886
UT,0.07736090500000001,33512.390625,1.0145239261207312E7
UT,0.079005723,33512.375,9418690.400435744
UT,0.077472707,33512.375,1.0280725218029343E7
UT,0.07687331,33512.375,1.0117506144892003E7
UT,0.088000059,33512.375,9761778.892895786
UT,0.077546581,33512.375,9986173.553919127
UT,0.07706687400000001,33512.390625,1.0208851105371032E7
UT,0.07777389,33512.375,1.0294850924389642E7
UT,0.077875342,33512.375,9724182.304672675
UT,0.083461537,33512.375,1.0274819439227104E7
UT,0.07680477200000001,33512.390625,1.0010144979317343E7
UT,0.07768654,33512.375,9956037.536911596
UT,0.089829871,33512.375,9831484.901177144
UT,0.07738529000000001,33512.390625,1.0105192438782394E7
UT,0.077557312,33512.375,9996633.337853223
UT,0.08488377100000001,33512.390625,9974463.273598054
UT,0.07751708,33512.375,1.001399186142902E7
UT,0.078453337,33512.375,1.0140165895811375E7
UT,0.090399032,33512.375,9985913.296377437
UT,0.07963714100000001,33512.390625,1.02366067605735E7
UT,0.077305461,33512.375,1.0260270265273605E7
UT,0.07669339700000001,33512.390625,1.0165141616663514E7
UT,0.085444925,33512.375,1.0139804260100732E7
UT,0.09748490500000001,33512.390625,1.0062324894751774E7
UT,0.078873538,33512.375,9950907.812360687
UT,0.078015332,33512.375,1.0010792000133833E7
UT,0.07992952,33512.375,1.0039592805233244E7
UT,0.07747957500000001,33512.390625,9693615.971985174
UT,0.07773779800000001,33512.390625,9989663.162220942
UT,0.078214847,33512.375,9712065.885345602
UT,0.07790693800000001,33512.390625,1.015484017121638E7
UT,0.078111368,33512.375,9661793.001489772
UT,0.07820263300000001,33512.390625,1.0210269134226874E7
UT,0.076763044,33512.375,1.0244782576399563E7
UT,0.079481384,33512.375,1.0418134183608603E7
UT,0.08052147000000001,33512.390625,1.0154444465268703E7
AVG-UT,0.08070550807999999,33689.24203125,9990213.04441756,
