STATE,TIME,MEMORY,DISTANCE
RI,0.002309568,111647.75,276055.72437678196
RI,0.004201921,32939.4765625,265912.09280348197
RI,0.0023583090000000003,32939.5,291981.19105878193
RI,0.0024305380000000003,32939.5,267172.241163082
RI,0.003336345,32939.4765625,272502.909012182
RI,0.0024997260000000003,32939.5,294666.51343128196
RI,0.0024409600000000003,32939.5,287471.746892082
RI,0.0024546340000000002,32939.5,301212.761077362
RI,0.002347084,32939.4765625,298084.69678574207
RI,0.001490142,32939.4765625,343669.363769582
RI,0.0013820780000000001,32939.5,356831.32750468195
RI,0.001350302,32939.4765625,267172.241163082
RI,0.001314522,32939.4765625,303918.648791092
RI,0.001323449,32939.4765625,306637.66009054205
RI,0.001379975,32939.4765625,356831.32750468195
RI,0.001392206,32939.4765625,276055.72437678196
RI,9.045100000000001E-4,32939.4921875,305329.95225356193
RI,0.0013922650000000002,32939.5,356831.32750468195
RI,0.0012936030000000002,32949.640625,303918.648791092
RI,0.001323057,32957.65625,268697.56910686195
RI,0.0013687970000000002,32952.5625,343669.363769582
RI,0.001145367,2792.9140625,303918.648791092
RI,6.76548E-4,2792.9140625,326500.122623162
RI,4.8658800000000004E-4,2792.9375,324425.05910793203
RI,5.11285E-4,2792.96875,324425.05910793203
RI,5.085620000000001E-4,2792.984375,313342.54127387196
RI,5.337860000000001E-4,2792.984375,356831.32750468195
RI,0.001278892,2792.96875,326500.122623162
RI,0.001234939,2792.96875,324425.05910793203
RI,0.001318071,2792.96875,272502.909012182
RI,5.75229E-4,2792.96875,355573.2580017119
RI,0.001184619,2792.96875,306489.536849392
RI,4.7542600000000004E-4,2792.9921875,346944.44730818196
RI,0.0013492110000000001,2792.9921875,343669.363769582
RI,5.17699E-4,2792.96875,301212.761077362
RI,0.0013275750000000001,2792.9921875,343669.363769582
RI,5.036870000000001E-4,2792.984375,287471.746892082
RI,5.08471E-4,2792.96875,291981.19105878193
RI,0.001051363,2792.96875,298084.69678574207
RI,5.098170000000001E-4,2792.984375,355573.2580017119
RI,0.001048548,2792.96875,305329.95225356193
RI,4.69351E-4,2792.96875,306637.66009054205
RI,5.01136E-4,2792.96875,303918.648791092
RI,5.485850000000001E-4,2792.984375,268697.56910686195
RI,9.705720000000001E-4,2792.984375,298084.69678574207
RI,0.001265588,2792.96875,276055.72437678196
RI,0.0012587260000000002,2792.9921875,299330.97813499195
RI,4.6788900000000003E-4,2792.9921875,306637.66009054205
RI,0.001396796,2792.96875,291981.19105878193
RI,0.0013391850000000001,2792.9921875,268697.56910686195
RI,4.994E-4,2792.9609375,317334.64045818197
RI,4.96724E-4,2792.96875,333446.067137992
RI,9.08596E-4,2792.96875,297903.231209692
RI,0.0011207110000000001,2792.9921875,333446.067137992
